Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,ASX6000NP-1TT-C,Adata,XPG SX6000 NVMe PCIe M.2 1TB,164,125,158,https://ssd.userbenchmark.com/SpeedTest/471014/ADATA-SX6000NP
SSD,WDS256G1X0C,WD,Black NVMe PCIe M.2 256GB (2017),165,124,21082,https://ssd.userbenchmark.com/SpeedTest/237667/WDC-WDS256G1X0C-00ENX0
SSD,ASX6000NP-512GT-C,Adata,XPG SX6000 NVMe PCIe M.2 512GB,166,124,2782,https://ssd.userbenchmark.com/SpeedTest/410831/ADATA-SX6000NP
SSD,,Toshiba, THNSN5512GPUK NVMe PCIe M.2 512GB,167,123,14479,https://ssd.userbenchmark.com/SpeedTest/160272/NVMe-THNSN5512GPUK-NV
SSD,,Samsung,PM951 NVMe PCIe M.2 256GB,168,122,10374,https://ssd.userbenchmark.com/SpeedTest/37673/NVMe-PM951-NVMe-SAMSU
SSD,PX-AG512M6e,Plextor,M6e PCIe 512GB,169,121,126,https://ssd.userbenchmark.com/SpeedTest/14616/PLEXTOR-PX-AG512M6e
SSD,ASX6000NP-256GT-C,Adata,XPG SX6000 NVMe PCIe M.2 256GB,170,119,6357,https://ssd.userbenchmark.com/SpeedTest/387986/ADATA-SX6000NP
SSD,PX-G256M6e,Plextor,M6e  PCIe M.2 256GB,171,118,1210,https://ssd.userbenchmark.com/SpeedTest/12059/PLEXTOR-PX-G256M6e
SSD,SSDPEKKF512G7X1,Intel,Pro 6000p NVMe PCIe M.2 512GB,172,118,1733,https://ssd.userbenchmark.com/SpeedTest/289714/INTEL-SSDPEKKF512G7H
SSD,MDNVME80-SBX-1T,MyDigitalSSD,SBX NVMe PCIe M.2 1TB,173,118,36,https://ssd.userbenchmark.com/SpeedTest/455228/SBX
SSD,PX-128M8SeY,Plextor,M8Se NVMe PCIe M.2 128GB,174,116,203,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,PX-128M8SeG,Plextor,M8Se NVMe PCIe M.2 128GB,174,116,203,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,PX-128M8SeGN,Plextor,M8Se NVMe PCIe M.2 128GB,174,116,203,https://ssd.userbenchmark.com/SpeedTest/345013/PLEXTOR-PX-128M8SeG
SSD,MZ-76P1T0B,Samsung,860 Pro 1TB,175,115,4101,https://ssd.userbenchmark.com/SpeedTest/434505/Samsung-SSD-860-PRO-1TB
SSD,MZ-77E1T0B,Samsung,870 EVO 1TB,176,115,48,https://ssd.userbenchmark.com/SpeedTest/1445454/Samsung-SSD-870-EVO-1TB
SSD,SSDPEKKW256G7X1,Intel,600p Series NVMe PCIe M.2 256GB,177,115,43978,https://ssd.userbenchmark.com/SpeedTest/169054/INTEL-SSDPEKKW256G7
SSD,MZ-76E2T0B,Samsung,860 Evo 2TB,178,114,24605,https://ssd.userbenchmark.com/SpeedTest/430706/Samsung-SSD-860-EVO-2TB
SSD,MZ-76E1T0B,Samsung,860 Evo 1TB,179,114,393222,https://ssd.userbenchmark.com/SpeedTest/423831/Samsung-SSD-860-EVO-1TB
SSD,ASX6000NP-128GT-C,Adata,XPG SX6000 NVMe PCIe M.2 128GB,180,114,4473,https://ssd.userbenchmark.com/SpeedTest/391493/ADATA-SX6000NP
SSD,PX-AG256M6e,Plextor,M6e PCIe 256GB,181,114,617,https://ssd.userbenchmark.com/SpeedTest/7265/PLEXTOR-PX-AG256M6e
SSD,MZHPU128HCGM,Samsung,XP941 PCIe M.2 128GB,182,114,668,https://ssd.userbenchmark.com/SpeedTest/6251/SAMSUNG-MZHPU128HCGM-00000
SSD,ASX8000NP-128GM-C,Adata,XPG SX8000 NVMe PCIe M.2 128GB,183,113,117,https://ssd.userbenchmark.com/SpeedTest/214181/NVMe-ADATA-SX8000NP
SSD,MZ-76E4T0B,Samsung,860 Evo 4TB,184,113,3386,https://ssd.userbenchmark.com/SpeedTest/440150/Samsung-SSD-860-EVO-4TB
SSD,MZ-75E1T0B,Samsung,850 Evo 1TB,185,113,108034,https://ssd.userbenchmark.com/Samsung-850-Evo-1TB/Rating/3576
SSD,MZ-75E2T0B,Samsung,850 Evo 2TB,186,113,6347,https://ssd.userbenchmark.com/SpeedTest/32539/Samsung-SSD-850-EVO-2TB
SSD,SA1000M8/240G,Kingston,A1000 NVMe PCIe M.2 240GB,187,112,19600,https://ssd.userbenchmark.com/SpeedTest/497453/KINGSTON-SA1000M8240G
SSD,MZ-76P4T0B,Samsung,860 Pro 4TB,188,112,290,https://ssd.userbenchmark.com/SpeedTest/552119/Samsung-SSD-860-PRO-4TB
SSD,MZ-75E4T0B,Samsung,850 Evo 4TB,189,112,571,https://ssd.userbenchmark.com/SpeedTest/169156/Samsung-SSD-850-EVO-4TB
SSD,MDNVME80-SBX-0256,MyDigitalSSD,SBX NVMe PCIe M.2 256GB,190,111,236,https://ssd.userbenchmark.com/SpeedTest/456332/SBX
SSD,MZ-76P512B,Samsung,860 Pro 512GB,191,111,8792,https://ssd.userbenchmark.com/SpeedTest/431483/Samsung-SSD-860-PRO-512GB
SSD,CSSD-F240GBMP300,Corsair,Force MP300 NVMe PCIe M.2 240GB,192,111,3021,https://ssd.userbenchmark.com/SpeedTest/538791/NVMe-Force-MP300
SSD,MZ-75E500B,Samsung,850 Evo 500GB,193,111,613799,https://ssd.userbenchmark.com/Samsung-850-Evo-500GB/Rating/3477
SSD,ASX7000NP-256GT-C,Adata,XPG SX7000 NVMe PCIe M.2 256GB,194,111,1439,https://ssd.userbenchmark.com/SpeedTest/304438/NVMe-ADATA-SX7000NP
SSD,MZ-76P256BW,Samsung,860 Pro 256GB,195,111,7850,https://ssd.userbenchmark.com/Samsung-860-Pro-256GB/Rating/3950
SSD,MKNP44SC240GB,Mushkin,Scorpion Deluxe PCIe 240GB,196,110,50,https://ssd.userbenchmark.com/SpeedTest/18266/Mushkin-Scorpion-Deluxe
SSD,,Toshiba, THNSN5256GPUK NVMe PCIe M.2 256GB,197,110,17568,https://ssd.userbenchmark.com/SpeedTest/202063/THNSN5256GPUK-TOSHIBA
SSD,MZ-77Q2T0BW,Samsung,870 QVO 2TB,198,109,2912,https://ssd.userbenchmark.com/SpeedTest/1260265/Samsung-SSD-870-QVO-2TB
SSD,MZ-77Q2T0B/AM,Samsung,870 QVO 2TB,198,109,2912,https://ssd.userbenchmark.com/SpeedTest/1260265/Samsung-SSD-870-QVO-2TB
SSD,MZ-77Q4T0BW,Samsung,870 QVO 4TB,199,109,532,https://ssd.userbenchmark.com/SpeedTest/1243154/Samsung-SSD-870-QVO-4TB
SSD,MZ-77Q4T0B/AM,Samsung,870 QVO 4TB,199,109,532,https://ssd.userbenchmark.com/SpeedTest/1243154/Samsung-SSD-870-QVO-4TB
SSD,MZ-7KE2T0BW,Samsung,850 Pro 2TB,200,109,1372,https://ssd.userbenchmark.com/SpeedTest/38860/Samsung-SSD-850-PRO-2TB
SSD,MZ-77E500B,Samsung,870 EVO 500GB,201,109,48,https://ssd.userbenchmark.com/SpeedTest/972228/Samsung-SSD-870-EVO-500GB
SSD,CT2000MX500SSD1,Crucial,MX500 2TB,202,109,20322,https://ssd.userbenchmark.com/SpeedTest/421719/CT2000MX500SSD1
SSD,MZ-77Q8T0BW,Samsung,870 QVO 8TB,203,108,99,https://ssd.userbenchmark.com/SpeedTest/1280660/Samsung-SSD-870-QVO-8TB
SSD,MZ-77Q8T0B/AM,Samsung,870 QVO 8TB,203,108,99,https://ssd.userbenchmark.com/SpeedTest/1280660/Samsung-SSD-870-QVO-8TB
SSD,ASU800SS-2TT-C,Adata,Ultimate SU800 2TB,204,108,1542,https://ssd.userbenchmark.com/SpeedTest/584479/ADATA-SU800
SSD,,Samsung,MZFLV512 NVMe PCIe M.2 512GB,205,108,1296,https://ssd.userbenchmark.com/SpeedTest/36829/NVMe-SAMSUNG-MZFLV512
SSD,SSDPEKKF256G7X1,Intel,Pro 6000p NVMe PCIe M.2 256GB,206,107,6381,https://ssd.userbenchmark.com/SpeedTest/304420/INTEL-SSDPEKKF256G7H
SSD,SSDSC2KW512G8,Intel,545s Series 512GB,207,107,8351,https://ssd.userbenchmark.com/SpeedTest/302752/INTEL-SSDSC2KW512G8
SSD,MZ-76E500B,Samsung,860 Evo 500GB,208,107,550899,https://ssd.userbenchmark.com/SpeedTest/428560/Samsung-SSD-860-EVO-500GB
SSD,CT500MX500SSD1,Crucial,MX500 500GB,209,107,160942,https://ssd.userbenchmark.com/SpeedTest/418385/CT500MX500SSD1
SSD,CT1000MX500SSD1,Crucial,MX500 1TB,210,107,107253,https://ssd.userbenchmark.com/SpeedTest/406099/CT1000MX500SSD1
SSD,PX-G128M6e,Plextor,M6e PCIe M.2 128GB,211,106,562,https://ssd.userbenchmark.com/SpeedTest/15095/PLEXTOR-PX-G128M6e
SSD,MZ-77E250B,Samsung,870 Evo 250GB,212,106,32,https://ssd.userbenchmark.com/Samsung-870-Evo-250GB/Rating/4094
SSD,MZ-7KE1T0BW,Samsung,850 Pro 1TB,213,105,17764,https://ssd.userbenchmark.com/Samsung-850-Pro-1TB/Rating/3577
SSD,ASU800SS-1TT-C,Adata,Ultimate SU800 1TB,214,105,17248,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-1TB/Rating/3914
SSD,MZ-7TE1T0BW,Samsung,840 Evo 1TB,215,104,20744,https://ssd.userbenchmark.com/SpeedTest/1436/Samsung-SSD-840-EVO
SSD,MZ-7KE512BW,Samsung,850 Pro 512GB,216,104,63483,https://ssd.userbenchmark.com/Samsung-850-Pro-512GB/Rating/3478
SSD,TS256GMTE820,Transcend,MTE820 NVMe PCIe M.2 256GB,217,104,141,https://ssd.userbenchmark.com/SpeedTest/437614/TS256GMTE820
SSD,MZ-7TE750BW,Samsung,840 Evo 750GB,218,104,2679,https://ssd.userbenchmark.com/SpeedTest/2175/Samsung-SSD-840-EVO-750GB
SSD,SSDPEKKW128G7X1,Intel,600p Series NVMe PCIe M.2 128GB,219,103,8264,https://ssd.userbenchmark.com/SpeedTest/170119/INTEL-SSDPEKKW128G7
SSD,MZ-750500BW,Samsung,750 EVO 500GB,220,103,20442,https://ssd.userbenchmark.com/SpeedTest/143302/Samsung-SSD-750-EVO-500GB
SSD,MZ-75E250B,Samsung,850 Evo 250GB,221,103,722158,https://ssd.userbenchmark.com/Samsung-850-Evo-250GB/Rating/2977
SSD,CT480BX300SSD1,Crucial,BX300 480GB,222,103,3512,https://ssd.userbenchmark.com/Crucial-BX300-480GB/Rating/3947
SSD,MZ-7KE256BW,Samsung,850 Pro 256GB,223,103,107866,https://ssd.userbenchmark.com/Samsung-850-Pro-256GB/Rating/2385
SSD,ASU800SS-512GT-C,Adata,Ultimate SU800 512GB,224,102,21010,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-512GB/Rating/3913
SSD,MZ-77Q1T0BW,Samsung,870 QVO 1TB,225,102,8049,https://ssd.userbenchmark.com/SpeedTest/1218310/Samsung-SSD-870-QVO-1TB
SSD,MZ-77Q1T0B/AM,Samsung,870 QVO 1TB,225,102,8049,https://ssd.userbenchmark.com/SpeedTest/1218310/Samsung-SSD-870-QVO-1TB
SSD,MZ-76Q4T0BW,Samsung,860 QVO 4TB,226,102,1724,https://ssd.userbenchmark.com/SpeedTest/743794/Samsung-SSD-860-QVO-4TB
SSD,MZ-76Q4T0B/AM,Samsung,860 QVO 4TB,226,102,1724,https://ssd.userbenchmark.com/SpeedTest/743794/Samsung-SSD-860-QVO-4TB
SSD,MZ-76E250B,Samsung,860 Evo 250GB,227,102,215326,https://ssd.userbenchmark.com/Samsung-860-Evo-250GB/Rating/3949
SSD,MZ-7TE500BW,Samsung,840 Evo 500GB,228,102,49422,https://ssd.userbenchmark.com/SpeedTest/1519/Samsung-SSD-840-EVO-500GB
SSD,2AP99AA#ABL,HP,S700 Pro 512GB,229,102,715,https://ssd.userbenchmark.com/SpeedTest/370902/HP-SSD-S700-Pro
SSD,GP-GSM2NE8256GNTD,Gigabyte,NVMe PCIe M.2 256GB,230,101,2577,https://ssd.userbenchmark.com/SpeedTest/599447/GIGABYTE-GP-GSM2NE8256GNTD
SSD,CT250MX500SSD1,Crucial,MX500 250GB,231,101,58979,https://ssd.userbenchmark.com/Crucial-MX500-250GB/Rating/3951
SSD,SDSSDH3-1T00-G25,SanDisk,Ultra 3D 1TB,232,99.9,4411,https://ssd.userbenchmark.com/SpeedTest/316514/SanDisk-SDSSDH31000G
SSD,MZ-76Q2T0BW,Samsung,860 QVO 2TB,233,99.9,19653,https://ssd.userbenchmark.com/SpeedTest/719017/Samsung-SSD-860-QVO-2TB
SSD,MZ-76Q2T0B/AM,Samsung,860 QVO 2TB,233,99.9,19653,https://ssd.userbenchmark.com/SpeedTest/719017/Samsung-SSD-860-QVO-2TB
SSD,WDS100T2B0B,WD,Blue 3D SATA M.2 1TB,234,99.5,7251,https://ssd.userbenchmark.com/SpeedTest/342470/WDC-WDS100T2B0B-00YS70
SSD,WDS500G2B0B,WD,Blue 3D SATA M.2 500GB,235,99.3,16353,https://ssd.userbenchmark.com/SpeedTest/325788/WDC-WDS500G2B0B-00YS70
SSD,SDSSDH3-2T00-G25,SanDisk,Ultra 3D 2TB,236,99.1,3767,https://ssd.userbenchmark.com/SpeedTest/351750/SanDisk-SDSSDH32000G
SSD,SDSSDH3-500G-G25,SanDisk,Ultra 3D 500GB,237,99,9659,https://ssd.userbenchmark.com/SpeedTest/322712/SanDisk-SDSSDH3500G
SSD,WDS100T2B0A,WD,Blue 3D 1TB,238,98.7,12770,https://ssd.userbenchmark.com/SpeedTest/352978/WDC-WDS100T2B0A-00SM50
SSD,SSDPEKKF360G7X1,Intel,Pro 6000p NVMe PCIe M.2 360GB,239,98.7,848,https://ssd.userbenchmark.com/SpeedTest/296966/INTEL-SSDPEKKF360G7H
SSD,CSSD-F120GBMP300,Corsair,Force MP300 NVMe PCIe M.2 120GB,240,98.6,3048,https://ssd.userbenchmark.com/SpeedTest/534036/NVMe-Force-MP300
SSD,CT500MX200SSD4,Crucial,MX200 SATA M.2 500GB,241,98.4,971,https://ssd.userbenchmark.com/SpeedTest/23836/Crucial-CT500MX200SSD4
SSD,MZ-7KE128BW,Samsung,850 Pro 128GB,242,98.3,14119,https://ssd.userbenchmark.com/Samsung-850-Pro-128GB/Rating/3483
SSD,WDS200T2B0A,WD,Blue 3D 2TB,243,97.5,903,https://ssd.userbenchmark.com/SpeedTest/373739/WDC-WDS200T2B0A-00SM50
SSD,VTR180-25SAT3-960G,Toshiba,OCZ VT180 960GB,244,97.3,80,https://ssd.userbenchmark.com/SpeedTest/171904/TOSHIBA-VT180
SSD,SSDSC2KW256G8,Intel,545s Series 256GB,245,97.2,10301,https://ssd.userbenchmark.com/SpeedTest/299881/INTEL-SSDSC2KW256G8
SSD,SDSSDXPS-960G-G25,SanDisk,Extreme Pro 960GB,246,96.8,2111,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-960GB/Rating/3581
SSD,2LU81AA#ABL,HP,S700 Pro 1TB,247,96.8,64,https://ssd.userbenchmark.com/SpeedTest/387205/HP-SSD-S700-Pro-1TB
SSD,MZ-7PD512BW,Samsung,840 Pro 512GB,248,96.8,10715,https://ssd.userbenchmark.com/SpeedTest/2708/Samsung-SSD-840-PRO-Series
SSD,MKNP44SC480GB,Mushkin,Scorpion Deluxe PCIe 480GB,249,96.5,105,https://ssd.userbenchmark.com/SpeedTest/11924/Mushkin-Scorpion-Deluxe
SSD,SSDSC2BP480G410,Intel,730 Series 480GB,250,96.2,3898,https://ssd.userbenchmark.com/Intel-730-Series-480GB/Rating/3479
SSD,MZ-75E120B,Samsung,850 Evo 120GB,251,95.8,53155,https://ssd.userbenchmark.com/Samsung-850-Evo-120GB/Rating/3484
SSD,WDS500G2B0A,WD,Blue 3D 500GB,252,95.7,30068,https://ssd.userbenchmark.com/SpeedTest/337874/WDC-WDS500G2B0A-00SM50
SSD,SDSSDXPS-480G-G25,SanDisk,Extreme Pro 480GB,253,95.3,6322,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-480GB/Rating/3476
SSD,CT240BX300SSD1,Crucial,BX300 240GB,254,95.3,5429,https://ssd.userbenchmark.com/Crucial-BX300-240GB/Rating/3946
SSD,MKNSSDST960GB,Mushkin,Striker 960GB,255,95,20,https://ssd.userbenchmark.com/SpeedTest/25597/MKNSSDST960GB
SSD,CT250MX200SSD4,Crucial,MX200 SATA M.2 250GB,256,95,1820,https://ssd.userbenchmark.com/SpeedTest/23955/Crucial-CT250MX200SSD4
SSD,2AP98AA#ABL,HP,S700 Pro 256GB,257,94.8,939,https://ssd.userbenchmark.com/SpeedTest/366058/HP-SSD-S700-Pro
SSD,VTR150-25SAT3-480G,OCZ,Vector 150 480GB,258,94.8,342,https://ssd.userbenchmark.com/SpeedTest/7037/OCZ-VECTOR150
SSD,MDNVME80-SBX-0128,MyDigitalSSD,SBX NVMe PCIe M.2 128GB,259,94.8,110,https://ssd.userbenchmark.com/SpeedTest/431053/SBX
SSD,MZ-7TE250BW,Samsung,840 Evo 250GB,260,94.8,180136,https://ssd.userbenchmark.com/Samsung-840-Evo-250GB/Rating/1594
SSD,PX-512M6Pro,Plextor,M6 Pro 512GB,261,94.6,170,https://ssd.userbenchmark.com/SpeedTest/15117/PLEXTOR-PX-512M6Pro
SSD,VTR1-25SAT3-256G,OCZ,Vector 256GB,262,94.5,1741,https://ssd.userbenchmark.com/OCZ-Vector-256GB/Rating/1424
SSD,MZ-MTE1T0BW,Samsung,840 Evo mSATA 1TB,263,94.4,509,https://ssd.userbenchmark.com/SpeedTest/10394/Samsung-SSD-840-EVO-1TB-mSATA
SSD,PX-256M6Pro,Plextor,M6 Pro 256GB,264,94.3,795,https://ssd.userbenchmark.com/SpeedTest/14560/PLEXTOR-PX-256M6Pro
SSD,MZ-750250BW,Samsung,750 EVO 250GB,265,94.1,59368,https://ssd.userbenchmark.com/SpeedTest/71929/Samsung-SSD-750-EVO-250GB
SSD,MZ-7PD256BW,Samsung,840 Pro 256GB,266,93.8,44324,https://ssd.userbenchmark.com/Samsung-840-Pro-256GB/Rating/1408
SSD,,Toshiba, THNSN5128GPUK NVMe PCIe M.2 128GB,267,93.7,957,https://ssd.userbenchmark.com/SpeedTest/335393/NVMe-THNSN5128GPUK-TO
SSD,VTR1-25SAT3-512G,OCZ,Vector 512GB,268,93.7,293,https://ssd.userbenchmark.com/SpeedTest/1810/OCZ-VECTOR
SSD,CT250MX200SSD1,Crucial,MX200 250GB,269,93.4,17123,https://ssd.userbenchmark.com/Crucial-MX200-250GB/Rating/3196
SSD,MZ-750120BW,Samsung,750 EVO 120GB,270,93,15642,https://ssd.userbenchmark.com/SpeedTest/42465/Samsung-SSD-750-EVO-120GB
SSD,VTX460A-25SAT3-240G,OCZ,Vertex 460A 240GB,271,92.8,996,https://ssd.userbenchmark.com/OCZ-Vertex-460A-240GB/Rating/3147
SSD,CT256M550SSD4,Crucial,M550 SATA M.2 256GB,272,92.8,123,https://ssd.userbenchmark.com/SpeedTest/12143/Crucial-CT256M550SSD4
SSD,CT1000BX100SSD1,Crucial,BX100 1TB,273,92.7,1158,https://ssd.userbenchmark.com/SpeedTest/22670/CT1000BX100SSD1
SSD,SDSSDXPS-240G,SanDisk,Extreme Pro 240GB,274,92.7,8561,https://ssd.userbenchmark.com/SanDisk-Extreme-Pro-240GB/Rating/2356
SSD,VTR180-25SAT3-480G,Toshiba,OCZ VT180 480GB,275,92.6,96,https://ssd.userbenchmark.com/SpeedTest/146334/TOSHIBA-VT180
SSD,VTR180-25SAT3-240G,Toshiba,OCZ VT180 240GB,276,92.5,116,https://ssd.userbenchmark.com/SpeedTest/171243/TOSHIBA-VT180
SSD,ASU800SS-256GT-C,Adata,Ultimate SU800 256GB,277,92.5,24164,https://ssd.userbenchmark.com/Adata-Ultimate-SU800-256GB/Rating/3912
SSD,VTR180-25SAT3-960G,OCZ,Vector 180 960GB,278,92.4,298,https://ssd.userbenchmark.com/SpeedTest/30972/OCZ-VECTOR180
SSD,CT512M550SSD4,Crucial,M550 SATA M.2 512GB,279,92.3,155,https://ssd.userbenchmark.com/SpeedTest/15375/Crucial-CT512M550SSD4
SSD,RADEON-R7SSD-480G,OCZ,AMD Radeon R7 480GB,280,92.3,682,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-480GB/Rating/3507
SSD,CSSD-N960GBXT,Corsair,Neutron XT 960GB,281,92.2,158,https://ssd.userbenchmark.com/SpeedTest/23267/Corsair-Neutron-XT-SSD
SSD,MZ-76Q1T0BW,Samsung,860 QVO 1TB,282,92.1,110945,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,MZ-76Q1T0B/AM,Samsung,860 QVO 1TB,282,92.1,110945,https://ssd.userbenchmark.com/SpeedTest/667965/Samsung-SSD-860-QVO-1TB
SSD,SDSSDXP-480G-G25,SanDisk,Extreme II 480GB,283,92.1,1171,https://ssd.userbenchmark.com/SpeedTest/2135/SanDisk-SDSSDXP480G
SSD,VTX4-25SAT3-512G,OCZ,Vertex 4 512GB,284,91.9,1232,https://ssd.userbenchmark.com/SpeedTest/4340/OCZ-VERTEX4
SSD,VTR180-25SAT3-480G,OCZ,Vector 180 480GB,285,91.8,877,https://ssd.userbenchmark.com/OCZ-Vector-180-480GB/Rating/3508
SSD,SSD7CS1311-960-RB,PNY,CS1311 960GB,286,91.7,2814,https://ssd.userbenchmark.com/PNY-CS1311-960GB/Rating/3617
SSD,CT1050MX300SSD1,Crucial,MX300 1TB,287,91.6,11674,https://ssd.userbenchmark.com/Crucial-MX300-1TB/Rating/3645
SSD,CT500BX100SSD1,Crucial,BX100 500GB,288,91.5,9795,https://ssd.userbenchmark.com/Crucial-BX100-500GB/Rating/3474
SSD,CT512M550SSD1,Crucial,M550 512GB,289,91.5,3698,https://ssd.userbenchmark.com/SpeedTest/7172/Crucial-CT512M550SSD1
SSD,RVD3X2-FHPX4-480G,OCZ,RevoDrive 3 X2 PCIe 480GB,290,91.5,224,https://ssd.userbenchmark.com/SpeedTest/8804/OCZ-REVODRIVE3-X2
SSD,MZ-MTE500BW,Samsung,840 Evo mSATA 500GB,291,91.4,626,https://ssd.userbenchmark.com/SpeedTest/10255/Samsung-SSD-840-EVO-500GB-mSATA
SSD,SHSS37A/960G,HyperX,Savage 960GB,292,91.3,1272,https://ssd.userbenchmark.com/HyperX-Savage-960GB/Rating/3580
SSD,PI480GS25SSDR,Patriot,Ignite 480GB,293,91.2,2143,https://ssd.userbenchmark.com/Patriot-Ignite-480GB/Rating/3574
SSD,PX-512M6V,Plextor,M6V 512GB,294,91.1,43,https://ssd.userbenchmark.com/SpeedTest/31388/PLEXTOR-PX-512M6V
SSD,VTX460A-25SAT3-480G,OCZ,Vertex 460A 480GB,295,91,409,https://ssd.userbenchmark.com/SpeedTest/21677/OCZ-VERTEX460A
SSD,,Samsung,MZFLV256 NVMe PCIe M.2 256GB,296,91,3694,https://ssd.userbenchmark.com/SpeedTest/37597/NVMe-SAMSUNG-MZFLV256
SSD,VTR180-25SAT3-240G,OCZ,Vector 180 240GB,297,90.9,931,https://ssd.userbenchmark.com/OCZ-Vector-180-240GB/Rating/3493
SSD,SSD7CS2211-480-RB,PNY,CS2211 480GB,298,90.9,1570,https://ssd.userbenchmark.com/PNY-CS2211-480GB/Rating/3630
SSD,SSD7CS2211-480-PB,PNY,CS2211 480GB,298,90.9,1570,https://ssd.userbenchmark.com/PNY-CS2211-480GB/Rating/3630
SSD,CT1024M550SSD1,Crucial,M550 1TB,299,90.8,1273,https://ssd.userbenchmark.com/SpeedTest/7108/Crucial-CT1024M550SSD1
SSD,VTX4-25SAT3-256G,OCZ,Vertex 4 256GB,300,90.7,10103,https://ssd.userbenchmark.com/OCZ-Vertex-4-256GB/Rating/1315
SSD,HDTS451XZSTA,Toshiba,Q300 Pro 512GB,301,90.6,114,https://ssd.userbenchmark.com/SpeedTest/57809/TOSHIBA-Q300-Pro
SSD,SSD7CS2211-960-RB,PNY,CS2211 960GB,302,90.6,188,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,SSD7CS2211-960-PB,PNY,CS2211 960GB,302,90.6,188,https://ssd.userbenchmark.com/PNY-CS2211-960GB/Rating/3631
SSD,,Micron,M600 256GB,303,90.5,802,https://ssd.userbenchmark.com/SpeedTest/24442/Micron-M600-MTFDDAK256MBF
SSD,CSSD-F512GBLX,Corsair,Force LX 512GB,304,90.5,373,https://ssd.userbenchmark.com/SpeedTest/16265/CORSAIR-FORCE-LX-SSD
SSD,CT1050MX300SSD4,Crucial,MX300 SATA M.2 1TB,305,90.4,5183,https://ssd.userbenchmark.com/SpeedTest/182535/Crucial-CT1050MX300SSD4
SSD,CSSD-N240GBXT,Corsair,Neutron XT 240GB,306,90.4,1254,https://ssd.userbenchmark.com/Corsair-Neutron-XT-240GB/Rating/3277
SSD,MKNSSDRE512GB,Mushkin,Reactor 512GB,307,90.3,753,https://ssd.userbenchmark.com/Mushkin-Reactor-512GB/Rating/3584
SSD,CT750MX300SSD1,Crucial,MX300 750GB,308,90.3,17110,https://ssd.userbenchmark.com/Crucial-MX300-750GB/Rating/3644
SSD,VTR150-25SAT3-240G,OCZ,Vector 150 240GB,309,90.2,1411,https://ssd.userbenchmark.com/OCZ-Vector-150-240GB/Rating/1748
SSD,CT256M550SSD1,Crucial,M550 256GB,310,90.2,5614,https://ssd.userbenchmark.com/Crucial-M550-256GB/Rating/2000
SSD,TS256GSSD370S,Transcend,SSD370S 256GB,311,90.1,9628,https://ssd.userbenchmark.com/SpeedTest/26718/TS256GSSD370S
SSD,VX500-25SAT3-512G,Toshiba,OCZ VX500 512GB,312,89.8,124,https://ssd.userbenchmark.com/SpeedTest/190983/TOSHIBA-VX500
SSD,MZ-7TE120BW,Samsung,840 Evo 120GB,313,89.7,91969,https://ssd.userbenchmark.com/Samsung-840-Evo-120GB/Rating/1886
SSD,VTX460-25SAT3-240G,OCZ,Vertex 460 240GB,314,89.6,1503,https://ssd.userbenchmark.com/OCZ-Vertex-460-240GB/Rating/2043
SSD,CT120BX300SSD1,Crucial,BX300 120GB,315,89.6,4946,https://ssd.userbenchmark.com/Crucial-BX300-120GB/Rating/3945
SSD,SDSSDXP-240G-G25,SanDisk,Extreme II 240GB,316,89.4,2055,https://ssd.userbenchmark.com/SanDisk-Extreme-II-240GB/Rating/1545
SSD,PX-256M6S,Plextor,M6S 256GB,317,89.4,1208,https://ssd.userbenchmark.com/Plextor-M6S-256GB/Rating/3505
SSD,ZTSSD-A5P-480G-PE,Zotac,Premium Edition 480GB,318,89.3,246,https://ssd.userbenchmark.com/Zotac-Premium-Edition-480GB/Rating/3599
SSD,CSSD-N240GBXTI,Corsair,Neutron XTi 240GB,319,89.3,715,https://ssd.userbenchmark.com/SpeedTest/159221/Corsair-Neutron-XTI-SSD
SSD,RADEON-R7SSD-240G,OCZ,AMD Radeon R7 240GB,320,89,2045,https://ssd.userbenchmark.com/OCZ-AMD-Radeon-R7-240GB/Rating/2492
SSD,PX-256M5P,Plextor,M5 Pro 256GB,321,88.9,2010,https://ssd.userbenchmark.com/Plextor-M5-Pro-256GB/Rating/1410
SSD,PI240GS325SSDR,Patriot,Ignite 240GB,322,88.9,1442,https://ssd.userbenchmark.com/Patriot-Ignite-240GB/Rating/3573
SSD,MZ-MTE250BW,Samsung,840 Evo mSATA 250GB,323,88.9,1232,https://ssd.userbenchmark.com/SpeedTest/5250/Samsung-SSD-840-EVO-250GB-mSATA
SSD,2AP97AA#ABL,HP,S700 Pro 128GB,324,88.9,448,https://ssd.userbenchmark.com/SpeedTest/300937/HP-SSD-S700-Pro
